"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","RH"
"PT20180553004",4,"HH20180553","PT2018055300",-3.57349008818594,-16.1876327930153,36.9847588998724
"PT20180554001",1,"HH20180554","PT2018055400",-3.42346546238479,-25.0079463563866,17.0375965340324
"PT20180554002",2,"HH20180554","PT2018055400",-3.67034739413889,-11.0656347783962,56.5244822378388
"PT20180554004",4,"HH20180554","PT2018055400",-3.59147272203959,-16.1906664046992,37.0251268152577
"PT20180555001",1,"HH20180555","PT2018055500",-3.39016011472168,-25.000177186594,17.0072219772446
"PT20180555002",2,"HH20180555","PT2018055500",-3.64324344115629,-11.0627670559893,56.4229547055782
"PT20180556001",1,"HH20180556","PT2018055600",-3.43856189138128,-25.0092675855894,17.0547671376301
"PT20180556002",2,"HH20180556","PT2018055600",-3.68875032535582,-11.0664145153601,56.5987950462705
"PT20180556004",4,"HH20180556","PT2018055600",-3.61556109322719,-16.1915012967705,37.0892484223469
"PT20180557001",1,"HH20180557","PT2018055700",-3.41560548505395,-25.0059011391802,17.0307472344524
"PT20180557002",2,"HH20180557","PT2018055700",-3.66131214482374,-11.0651567946521,56.4884650021728
"PT20180557004",4,"HH20180557","PT2018055700",-3.59240144799614,-16.1898313787515,37.0302697131386
"PT20180558001",1,"HH20180558","PT2018055800",-4.77456649371694,-24.9551559930184,18.9451869523045
"PT20180558004",4,"HH20180558","PT2018055800",-4.17357450379963,-17.0577703122367,35.9718729642149
"PT20180559001",1,"HH20180559","PT2018055900",-7.05753326119649,-27.3082866414673,18.1965138792399
"PT20180559002",2,"HH20180559","PT2018055900",-3.72422079302321,-10.9185638646672,57.4205431847024
"PT20180560001",1,"HH20180560","PT2018056000",-2.55320360333297,-19.2934861833183,26.3772428319962
"PT20180560002",2,"HH20180560","PT2018056000",-3.41869898629786,-9.45066708861856,63.0259868865513
"PT20180560004",4,"HH20180560","PT2018056000",-0.450251446165958,-9.94011908053692,48.7300837570188
"PT20180561001",1,"HH20180561","PT2018056100",-2.55307537092236,-19.2914305341908,26.3816321457451
"PT20180561002",2,"HH20180561","PT2018056100",-3.41356219329262,-9.44888162986153,63.0106706463586
"PT20180561004",4,"HH20180561","PT2018056100",-3.08096652656483,-9.48139426193469,61.3119140130753
"PT20180562001",1,"HH20180562","PT2018056200",-2.62995999552956,-19.2979229560264,26.5176065992333
"PT20180562002",2,"HH20180562","PT2018056200",-3.51189702523241,-9.45626947133123,63.4379876898877
"PT20180562004",4,"HH20180562","PT2018056200",-3.17590140705339,-9.49169026066175,61.6967301253768
"PT20180563001",1,"HH20180563","PT2018056300",-2.57285503947812,-19.2931839839669,26.4163496323294
"PT20180563002",2,"HH20180563","PT2018056300",-3.43860016068744,-9.45070419878787,63.1194541072388
"PT20180563004",4,"HH20180563","PT2018056300",-3.11622967761123,-9.48535518065964,61.4538728926904
"PT20180564001",1,"HH20180564","PT2018056400",-2.5259529542111,-19.2892306604165,26.3336501908545
"PT20180564002",2,"HH20180564","PT2018056400",-3.40033513033639,-9.44778195654897,62.9539643695277
"PT20180564004",4,"HH20180564","PT2018056400",-0.421083184577876,-9.93601467309885,48.6424831864719
"PT20180565001",1,"HH20180565","PT2018056500",-3.35733065314378,-24.9936191663163,16.9756623849873
"PT20180565002",2,"HH20180565","PT2018056500",-3.59644099093125,-11.0581669989125,56.2465532406927
"PT20180565004",4,"HH20180565","PT2018056500",-2.74570411815684,-17.7063090602112,30.6189970532312
"PT20180566001",1,"HH20180566","PT2018056600",-3.33136272174334,-25.0059419586066,16.9240266044085
"PT20180566002",2,"HH20180566","PT2018056600",-3.58685924833715,-11.0637316135064,56.1814125492045
"PT20180566004",4,"HH20180566","PT2018056600",-2.73053936796256,-17.7070684205747,30.5826127460337
"PT20180567001",1,"HH20180567","PT2018056700",-3.34262274163487,-25.005089458042,16.9395407583288
"PT20180567002",2,"HH20180567","PT2018056700",-3.58975237451775,-11.0631796103122,56.19602620458
"PT20180567044",4,"HH20180567","PT2018056704",-2.73979833874118,-17.7069147912826,30.6040214408307
"PT20180568001",1,"HH20180568","PT2018056800",-3.32289537700812,-25.005472148009,16.9140634302509
"PT20180568002",2,"HH20180568","PT2018056800",-3.56971931027334,-11.0630445983498,56.1125927324697
"PT20180568004",4,"HH20180568","PT2018056800",-2.72038707437278,-17.7070840943432,30.559551450501
"PT20180569001",1,"HH20180569","PT2018056900",-3.36076080487421,-25.0005016545227,16.9694786448034
"PT20180569002",2,"HH20180569","PT2018056900",-3.60222585836332,-11.0606367539476,56.2598082572597
"PT20180569004",4,"HH20180569","PT2018056900",-2.75361003602874,-17.7065919942019,30.6362298537918
"PT20180570001",1,"HH20180570","PT2018057000",-4.78946674966583,-24.962240274723,18.9544021316255
"PT20180570002",2,"HH20180570","PT2018057000",-3.83607680626763,-14.4764261367401,43.445752377783
"PT20180570004",4,"HH20180570","PT2018057000",-4.1804243604421,-17.056240932218,35.994994219097
"PT20180571001",1,"HH20180571","PT2018057100",-4.79219754061142,-24.9609743059709,18.9604704945503
"PT20180572001",1,"HH20180572","PT2018057200",-4.77901710530882,-24.9557046417422,18.9506138303099
"PT20180572002",2,"HH20180572","PT2018057200",-3.82009994877741,-14.4676888855089,43.4249202930368
"PT20180573001",1,"HH20180573","PT2018057300",-4.77854858137869,-24.9562302336819,18.9490468454018
"PT20180574001",1,"HH20180574","PT2018057400",-4.7796467048256,-24.9558886364245,18.9512001032651
"PT20180575001",1,"HH20180575","PT2018057500",-7.27492802533582,-27.7876344514357,17.703283196468
"PT20180575004",4,"HH20180575","PT2018057500",-0.154058097585688,-8.87638839918269,51.8441659729427
"PT20180575012",2,"HH20180575","PT2018057501",-6.60457944251336,-16.5124415537143,45.2749615803703
"PT20180576001",1,"HH20180576","PT2018057600",-7.3157992069972,-27.7879329751216,17.7586501863763
"PT20180577001",1,"HH20180577","PT2018057700",-7.29304513230912,-27.7879295601409,17.727535399677
"PT20180577002",2,"HH20180577","PT2018057700",-9.75994282631809,-24.1551922729024,29.8905716589047
"PT20180577004",4,"HH20180577","PT2018057700",-0.181667609570358,-8.87805235469656,51.9414644518607
"PT20180577012",2,"HH20180577","PT2018057701",-6.59459525215783,-16.5120082598986,45.2419746582863
"PT20180578001",1,"HH20180578","PT2018057800",-4.77922986966714,-24.9557918863076,18.9507691673784
"PT20180578002",2,"HH20180578","PT2018057800",-3.81781968321384,-14.4669863267278,43.4200100006911
"PT20180578004",4,"HH20180578","PT2018057800",-4.17702108643462,-17.0577294091181,35.9813055820406
"PT20180579001",1,"HH20180579","PT2018057900",-7.28035243177323,-27.7873556373406,17.711141819921
"PT20180579002",2,"HH20180579","PT2018057900",-9.77510699092659,-24.1547609381492,29.9274277186207
"PT20180579004",4,"HH20180579","PT2018057900",-0.178337829207707,-8.87699742635097,51.9331847453518
"PT20180580001",1,"HH20180580","PT2018058000",-2.81434003733698,-16.2279277594264,34.8349911866549
"PT20180580002",2,"HH20180580","PT2018058000",-7.40864593007942,-16.2545468427423,49.2092344539041
"PT20180580004",4,"HH20180580","PT2018058000",-3.30499405927663,-16.6397731794925,34.9095896096887
"PT20180581001",1,"HH20180581","PT2018058100",-2.83236330348275,-16.2263853719789,34.8861093633483
"PT20180581002",2,"HH20180581","PT2018058100",-7.5019362892795,-16.2537798373724,49.567999822938
"PT20180581004",4,"HH20180581","PT2018058100",-3.35296361103537,-16.638548781048,35.0382345339217
"PT20180582001",1,"HH20180582","PT2018058200",-2.84796297697606,-16.2262560438501,34.9269133632194
"PT20180582002",2,"HH20180582","PT2018058200",-7.42784435787478,-16.251907487322,49.2930163512606
"PT20180582004",4,"HH20180582","PT2018058200",-3.3166465150786,-16.6377620081524,34.9457956041984
"PT20180583001",1,"HH20180583","PT2018058300",-2.85093462984103,-16.2242684425212,34.9404027449414
"PT20180583002",2,"HH20180583","PT2018058300",-7.48642740866104,-16.2483813419772,49.5309475941725
"PT20180583044",4,"HH20180583","PT2018058304",-3.36716573719577,-16.6349314968997,35.0859643006286
"PT20180584001",1,"HH20180584","PT2018058400",-2.96112576380741,-16.2218854469791,35.2345723666835
"PT20180584002",2,"HH20180584","PT2018058400",-7.5287752876772,-16.2454024594863,49.7055046246789
"PT20180584004",4,"HH20180584","PT2018058400",-3.43600342734434,-16.6327051565423,35.2731475379129
"PT20180585001",1,"HH20180585","PT2018058500",-2.82912977809097,-16.23226575093,34.8606622380009
"PT20180585002",2,"HH20180585","PT2018058500",-7.40396933295592,-16.2608459571252,49.1656817010547
"PT20180586001",1,"HH20180586","PT2018058600",-2.84003815296475,-16.2321972372497,34.8891044169577
"PT20180586002",2,"HH20180586","PT2018058600",-7.47027988810157,-16.2604323135973,49.4196174328903
"PT20180586004",4,"HH20180586","PT2018058600",-3.30755077181868,-16.6440481436812,34.9037703757165
"PT20180587001",1,"HH20180587","PT2018058700",-2.84730052458031,-16.2330059611549,34.9055710865525
"PT20180587002",2,"HH20180587","PT2018058700",-7.39887103552246,-16.2618066535735,49.1424155153034
"PT20180587004",4,"HH20180587","PT2018058700",-3.23758218713827,-16.6453904687552,34.7183779536623
"PT20180588001",1,"HH20180588","PT2018058800",-2.79571587168,-16.2329913270667,34.7722066408877
"PT20180588002",2,"HH20180588","PT2018058800",-7.39640270911532,-16.2612117636051,49.1354935009374
"PT20180589001",1,"HH20180589","PT2018058900",-2.75389870857009,-16.2330956012641,34.6641752290617
"PT20180589002",2,"HH20180589","PT2018058900",-7.36540689451931,-16.2615680710983,49.0167064268212
"PT20180589004",4,"HH20180589","PT2018058900",-3.23503943119727,-16.6450212624143,34.7128737074518
"PT20180590001",1,"HH20180590","PT2018059000",-1.79888206977129,-12.2901297038998,44.6055607101124
"PT20180590002",2,"HH20180590","PT2018059000",-1.22744272695546,-9.12386678733461,54.9912526908813
"PT20180590004",4,"HH20180590","PT2018059000",-3.06700594473337,-9.50158152853494,61.1512498455613
"PT20180591001",1,"HH20180591","PT2018059100",-1.79579033474701,-12.286435184733,44.608667830116
"PT20180591012",2,"HH20180591","PT2018059101",-1.22463337765826,-9.12129215489753,54.9910192231059
"PT20180592001",1,"HH20180592","PT2018059200",-1.79709683189414,-12.2943583323506,44.5845297641404
"PT20180592002",2,"HH20180592","PT2018059200",-1.22569636654583,-9.12626692626936,54.9738874100898
"PT20180593001",1,"HH20180593","PT2018059300",-6.20252040220605,-19.9254531892639,32.8756739885154
"PT20180593002",2,"HH20180593","PT2018059300",-5.61577559649739,-17.1683373386892,39.7412502024581
"PT20180593004",4,"HH20180593","PT2018059300",0.914651751343946,-10.884046743722,40.9677678220999
"PT20180594001",1,"HH20180594","PT2018059400",-6.08982890599495,-19.9201277166034,32.60903553833
"PT20180594002",2,"HH20180594","PT2018059400",-8.04259072146965,-19.4899417653589,39.3209244936232
"PT20180594012",2,"HH20180594","PT2018059401",-5.50394375689502,-17.1626930782003,39.4237915434823
"PT20180594014",4,"HH20180594","PT2018059401",0.919369019896644,-10.8702827040224,40.9986835145913
"PT20180596001",1,"HH20180596","PT2018059600",-4.91634569873889,-15.917199125096,41.8405358567528
"PT20180596002",2,"HH20180596","PT2018059600",-7.97416547418054,-19.4139282153418,39.3684234257917
"PT20180596004",4,"HH20180596","PT2018059600",0.648743895678988,-7.22323343736359,55.6111139626024
"PT20180597001",1,"HH20180597","PT2018059700",-4.89987722158439,-15.9255282820624,41.7596239134809
"PT20180597002",2,"HH20180597","PT2018059700",-7.9625340705667,-19.4245854279254,39.2970519257396
"PT20180598001",1,"HH20180598","PT2018059800",-1.80350231670738,-12.3025134405725,44.5762982297606
"PT20180598002",2,"HH20180598","PT2018059800",-3.64743980734703,-14.8445946536425,41.561120257839
"PT20180598004",4,"HH20180598","PT2018059800",-3.08346349906983,-9.50901311900592,61.1904343734937
"PT20180599001",1,"HH20180599","PT2018059900",-6.10170435287344,-19.9313084114639,32.6072086440614
"PT20180599002",2,"HH20180599","PT2018059900",-5.51759643764926,-17.174762217187,39.4247060708466
"PT20180599004",4,"HH20180599","PT2018059900",0.901042441598802,-10.8860302960525,41.0014551330547
"PT20180600001",1,"HH20180600","PT2018060000",-6.09418300849661,-19.9271032610148,32.600296308849
"PT20180600004",4,"HH20180600","PT2018060000",0.914117230618487,-10.8795544128659,40.9839740921274
"PT20180601001",1,"HH20180601","PT2018060100",-4.78065727946864,-24.9574081631209,18.9500516558868
"PT20180601002",2,"HH20180601","PT2018060100",-3.82114343851694,-14.4702035826097,43.419359112598
"PT20180602001",1,"HH20180602","PT2018060200",-4.78358017863957,-24.9574840703043,18.9541021502181
"PT20180602002",2,"HH20180602","PT2018060200",-3.82645276072454,-14.4711437266218,43.4332707144487
"PT20180602004",4,"HH20180602","PT2018060200",-4.17855456100565,-17.0577813450823,35.9852915825645
"PT20180603001",1,"HH20180603","PT2018060300",-3.36858093415739,-24.9965133751031,16.9854797291099
"PT20180603002",2,"HH20180603","PT2018060300",-3.61305302818558,-11.0599359293504,56.3084827284589
"PT20180603004",4,"HH20180603","PT2018060300",-2.75891182681397,-17.7062353628496,30.6492051477959
"PT20180605001",1,"HH20180605","PT2018060500",-3.36489570194465,-24.9945868188763,16.9837603675769
"PT20180605002",2,"HH20180605","PT2018060500",-3.60600394142404,-11.0584955031386,56.2852846921478
"PT20180606001",1,"HH20180606","PT2018060600",-3.3602679031422,-24.9924374229705,16.9811886702017
"PT20180606002",2,"HH20180606","PT2018060600",-3.60186954920114,-11.0589142967836,56.2660243297639
"PT20180607001",1,"HH20180607","PT2018060700",-3.36538486661964,-24.9939492328195,16.9853555843568
"PT20180607002",2,"HH20180607","PT2018060700",-9.40461679252415,-22.4636174439975,33.7741848682244
"PT20180607004",4,"HH20180607","PT2018060700",-2.75432557024078,-17.7059588451592,30.6394928070231
"PT20180607012",2,"HH20180607","PT2018060701",-3.60241761440415,-11.0578744696773,56.2729858615633
"PT20180608001",1,"HH20180608","PT2018060800",-3.36350584828431,-24.9933401423722,16.9839078179957
"PT20180608002",2,"HH20180608","PT2018060800",-3.60095688594093,-11.0575540954263,56.2682793616375
"PT20180608004",4,"HH20180608","PT2018060800",-2.74856279929289,-17.7058974300287,30.6265548207139
"PT20180609001",1,"HH20180609","PT2018060900",-2.4899982310956,-19.2833942923094,26.2767599391556
"PT20180609004",4,"HH20180609","PT2018060900",-0.395040207858703,-9.93107079833535,48.5693198987044
"PT20180610001",1,"HH20180610","PT2018061000",-2.48985185268352,-19.2829980350295,26.2773660562755
"PT20180610002",2,"HH20180610","PT2018061000",-3.35977317384209,-9.44167693606582,62.793899252388
"PT20180611001",1,"HH20180611","PT2018061100",-2.51857273767311,-19.2860726220571,26.3263755477684
"PT20180611002",2,"HH20180611","PT2018061100",-3.3864307250283,-9.44425210804276,62.9061382499396
"PT20180611004",4,"HH20180611","PT2018061100",-3.06823823842975,-9.47919662999897,61.2644600219363
"PT20180612001",1,"HH20180612","PT2018061200",-2.52383937628372,-19.2848493265072,26.3394009359039
"PT20180612012",2,"HH20180612","PT2018061201",-3.39944331289639,-9.44445948291386,62.9661975761296
"PT20180613001",1,"HH20180613","PT2018061300",-2.56032130298355,-19.2940291616818,26.3899265285535
"PT20180613002",2,"HH20180613","PT2018061300",-3.42612844166486,-9.45078846951861,63.0603294841098
"PT20180616001",1,"HH20180616","PT2018061600",0.673966771959323,-22.3261446313428,16.0159697275918
"PT20180616002",2,"HH20180616","PT2018061600",-1.55281688568767,-6.85139849882244,67.1704855482561
"PT20180616004",4,"HH20180616","PT2018061600",-3.16084253559101,-13.2546967511675,45.6383924965199
"PT20180617001",1,"HH20180617","PT2018061700",0.700315270130546,-22.3265350458942,15.9850194045466
"PT20180617004",4,"HH20180617","PT2018061700",-3.12132430392154,-13.249155688083,45.5248104216527
"PT20180618001",1,"HH20180618","PT2018061800",0.705231688071979,-22.3272730998684,15.9783170209339
"PT20180618002",2,"HH20180618","PT2018061800",-1.53114194430492,-6.84209305178985,67.1115713918881
"PT20180618004",4,"HH20180618","PT2018061800",-3.12523719650233,-13.2430405586853,45.5606642323455
"PT20180619001",1,"HH20180619","PT2018061900",0.705012307912462,-22.3272600011818,15.9785881610186
"PT20180619004",4,"HH20180619","PT2018061900",-3.12359399332932,-13.2423495741423,45.5576465757987
"PT20180619012",2,"HH20180619","PT2018061901",-2.56276272328557,-13.2116571799994,43.808522551899
"PT20180620001",1,"HH20180620","PT2018062000",0.754962607746727,-22.3278371455558,15.9203498544066
"PT20180620002",2,"HH20180620","PT2018062000",-1.47597571323076,-6.82978636405481,66.9034672849526
"PT20180620004",4,"HH20180620","PT2018062000",-3.0706452695786,-13.2372229361209,45.397397669985
"PT20180621001",1,"HH20180621","PT2018062100",-1.64685771658945,-21.075226514904,21.1564678982007
"PT20180621002",2,"HH20180621","PT2018062100",-5.53409036136714,-16.8357945661303,40.6120375228992
"PT20180621004",4,"HH20180621","PT2018062100",-0.453882933317305,-7.88275385418337,57.244734588006
"PT20180622001",1,"HH20180622","PT2018062200",-1.6693804919819,-21.077370676364,21.1875785023106
"PT20180622002",2,"HH20180622","PT2018062200",-5.52918301738397,-16.8328318259112,40.60697670935
"PT20180622004",4,"HH20180622","PT2018062200",-0.453533176285447,-7.88041795763045,57.2536358661306
"PT20180623001",1,"HH20180623","PT2018062300",0.464586443777177,-16.5848072994312,26.5956631712879
"PT20180623002",2,"HH20180623","PT2018062300",-5.3363246572535,-15.7257683928248,43.8832043152275
"PT20180623044",4,"HH20180623","PT2018062304",-4.50906565245601,-10.2262304973361,64.3395558122734
